source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_0,fac_bath_1,fac_bath_2,fac_bath_6,fac_bath_7,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_10,fac_share_11,fac_share_12,fac_share_13,fac_share_14,fac_share_15,fac_share_2,fac_share_20,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_7,fac_share_8,fac_share_9,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Cuci,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count,price,sw,sl,size_area,pps,sub,gen,fb,fr,fs,ft,first_month,tier,zone
jimbaran,Badung,Kuta Selatan,3,1,2025.0,2.28,5.116,2.37,3.007,7.628,0.903,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp3.400.000/bulan,6.54,1.26,15.86,-8.8044130132059,115.16287732869,28,Kost Jt Tipe Premium,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,230.0,,eksklusif,,0.0,0.0,0,4x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-jt-tipe-premium-kuta-selatan-badung?redirection_source=list%20kos%20result,1707,3400000.0,4.0,6.0,24.0,141666.66666666666,Kuta Selatan,Campur,4,18,10,32,5100000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2018.0,0.954,3.806,1.699,1.341,6.391,0.158,10.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp3.500.000/bulan,5.5,0.66,14.26,-8.794428,115.177066,319,Kost Studio C31 Unud Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-studio-c31-unud-jimbaran-kuta-selatan-badung?redirection_source=list%20kos%20result,18334,3500000.0,3.0,4.0,12.0,291666.6666666667,Kuta Selatan,Campur,4,12,13,29,3850000.0000000005,"Rp2,8jt-3,5jt",<1km
jimbaran,Badung,Kuta Selatan,1,1,2025.0,2.28,5.116,2.37,3.007,7.628,0.903,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp2.900.000/bulan,6.54,1.26,15.86,-8.8044130132059,115.16287732869,7,Kost Jt Tipe Superior Kitchen,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,200.0,,eksklusif,,0.0,0.0,0,3.5x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-jt-tipe-superior-kitchen-kuta-selatan-badung?redirection_source=list%20kos%20result,553,2900000.0,3.5,4.5,15.75,184126.9841269841,Kuta Selatan,Campur,4,13,10,27,4350000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2026.0,2.009,4.847,2.099,2.766,7.362,0.714,50.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Campur,Rp3.200.000/bulan,6.27,1.09,15.59,-8.8020152032798,115.16330949962,3,Kost W Padma 8 Vip 1,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,,0.0,0,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-w-padma-8-vip-1-kuta-selatan-badung?redirection_source=list%20kos%20result,289,3200000.0,3.0,6.0,18.0,177777.77777777778,Kuta Selatan,Campur,5,12,10,27,4800000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2025.0,0.63,3.421,2.183,1.046,5.601,0.823,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Campur,Rp2.000.000/bulan,5.23,1.7,13.47,-8.7895514438953,115.18524091691,51,Kost Ndut Residences Tipe A1,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,4.6,1,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-ndut-residences-tipe-a1-kuta-selatan-badung?redirection_source=list%20kos%20result,2718,2000000.0,3.0,4.0,12.0,166666.66666666666,Kuta Selatan,Campur,5,12,15,32,2000000.0,"<Rp2,0jt",1-2km
jimbaran,Badung,Kuta Selatan,0,1,2024.0,1.127,5.151,3.302,2.672,5.307,1.503,10.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp1.800.000/bulan,6.93,1.74,15.13,-8.8052875,115.1866781,284,Kost Asri Hills House,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-asri-hills-house-kuta-selatan-badung-2?redirection_source=list%20kos%20result,6884,1800000.0,3.0,4.0,12.0,150000.0,Kuta Selatan,Campur,4,13,10,27,1980000.0000000002,"<Rp2,0jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2026.0,0.712,3.7,2.711,1.501,5.069,1.301,30.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Campur,Rp1.700.000/bulan,5.53,2.11,13.43,-8.790406554564214,115.19001006790197,32,Kost Royal Kencana,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,4x4,0,1,0,0,0,1,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-royal-kencana-kuta-selatan-badung?redirection_source=list%20kos%20result,1426,1700000.0,4.0,4.0,16.0,106250.0,Kuta Selatan,Campur,3,4,6,13,2210000.0,"<Rp2,0jt",2-3km
jimbaran,Badung,Kuta Selatan,2,1,2024.0,1.569,4.778,2.349,2.36,6.693,0.491,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Campur,Rp2.700.000/bulan,6.42,0.57,15.29,-8.803148,115.173921,277,Kost MS Guesthouse UNUD 1 Standart,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,,3.5,2,3x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-ms-guesthouse-unud-1-standart-kuta-selatan-badung?redirection_source=list%20kos%20result,8544,2700000.0,3.0,4.5,13.5,200000.0,Kuta Selatan,Campur,3,11,11,25,2700000.0,"Rp2,4jt-2,8jt",<1km
jimbaran,Badung,Kuta Selatan,1,1,2024.0,2.183,4.988,2.271,2.823,7.557,0.695,50.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp2.900.000/bulan,6.46,1.04,15.7,-8.803749956811153,115.16486108335124,256,Kost Md Living II Jimbaran Balcony Room,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,5.0,4,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-md-living-ii-jimbaran-balcony-room-kuta-selatan-badung?redirection_source=list%20kos%20result,8438,2900000.0,3.0,6.0,18.0,161111.11111111112,Kuta Selatan,Campur,4,14,14,32,4350000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Utara,2,1,2020.0,0.887,3.826,1.756,1.349,6.324,0.164,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,Putri,Rp1.850.000/bulan,5.53,0.7,14.26,-8.794577,115.177661,470,Kost Pondok Ebira Standart Ac,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,4.7x2.7,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-pondok-ebira-standart-ac-kuta-utara-badung-2?redirection_source=list%20kos%20result,19067,1850000.0,4.7,2.7,12.690000000000001,145784.0819542947,Kuta Utara,Putri,4,12,11,27,1850000.0,"<Rp2,0jt",<1km
jimbaran,Badung,Kuta Selatan,2,1,2018.0,0.842,3.919,1.852,1.437,6.27,0.136,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2,Putri,Rp2.650.000/bulan,5.63,0.69,14.33,-8.7954005,115.1780545,536,Kost 3s House Kampus Unud,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,200.0,,eksklusif,0.0,0.0,0.0,0,4x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-3s-house-kampus-unud-kuta-selatan-badung-2?redirection_source=list%20kos%20result,18845,2650000.0,4.0,5.0,20.0,132500.0,Kuta Selatan,Putri,4,16,20,40,2650000.0,"Rp2,4jt-2,8jt",<1km
jimbaran,Badung,Kuta Selatan,2,1,2019.0,2.449,3.704,0.929,1.933,6.173,1.049,50.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.300.000/bulan,5.09,1.23,14.48,-8.791326642071157,115.16377330339483,476,Kost Christine Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,200.0,,eksklusif,,0.0,4.3,8,3.5x4.3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-christine-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,32099,2300000.0,3.5,4.3,15.049999999999999,152823.92026578073,Kuta Selatan,Campur,5,6,12,23,3450000.0,"Rp2,0jt-2,4jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2024.0,0.969,3.803,1.687,1.341,6.406,0.159,30.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.000.000/bulan,5.5,0.65,14.26,-8.7944063,115.1769263,255,Kost Peony Stay Tipe 1,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,,,0.0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-peony-stay-tipe-1-kuta-selatan-badung-2?redirection_source=list%20kos%20result,11657,2000000.0,3.0,5.0,15.0,133333.33333333334,Kuta Selatan,Campur,4,7,4,15,2600000.0,"<Rp2,0jt",<1km
jimbaran,Badung,Kuta Selatan,1,1,2022.0,2.191,4.997,2.279,2.833,7.565,0.704,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,Campur,Rp2.600.000/bulan,6.46,1.05,15.71,-8.803821596835952,115.16480717808008,405,Kost MD Living Jimbaran Balcony Room,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,4.6,4,3x8,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-md-living-jimbaran-balcony-room-kuta-selatan-badung-1?redirection_source=list%20kos%20result,10776,2600000.0,3.0,8.0,24.0,108333.33333333333,Kuta Selatan,Campur,3,11,20,34,3900000.0,"Rp2,4jt-2,8jt",1-2km
jimbaran,Badung,Kuta Selatan,1,1,2024.0,0.954,3.806,1.699,1.341,6.391,0.158,30.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.600.000/bulan,5.5,0.66,14.26,-8.794428,115.177066,120,Kost Peony Stay Tipe 2,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,,,0.0,0,4x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-peony-stay-tipe-2-kuta-selatan-badung-2?redirection_source=list%20kos%20result,5173,2600000.0,4.0,5.0,20.0,130000.0,Kuta Selatan,Campur,5,9,4,18,3380000.0,"Rp2,4jt-2,8jt",<1km
jimbaran,Badung,Kuta Selatan,1,1,2020.0,1.844,2.67,0.758,0.65,5.483,1.087,30.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp2.800.000/bulan,4.3,1.58,13.33,-8.784098365892929,115.1732392784177,261,Kost Pondok Giri 2 Tipe Vvip,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,250.0,,eksklusif,,0.0,0.0,0,4x7,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-giri-2-tipe-vvip-kuta-selatan-badung?redirection_source=list%20kos%20result,10959,2800000.0,4.0,7.0,28.0,100000.0,Kuta Selatan,Campur,4,14,8,26,3640000.0,"Rp2,4jt-2,8jt",1-2km
jimbaran,Badung,Kuta Selatan,5,1,2015.0,2.051,2.196,1.04,0.499,5.085,1.433,10.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp3.500.000/bulan,3.89,2.06,12.83,-8.7799620456065,115.17518699169,64,Kost Dream Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,298.0,,eksklusif,,0.0,0.0,0,4x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-dream-jimbaran-kuta-selatan-badung?redirection_source=list%20kos%20result,2543,3500000.0,4.0,4.0,16.0,218750.0,Kuta Selatan,Campur,5,13,12,30,3850000.0000000005,"Rp2,8jt-3,5jt",2-3km
jimbaran,Badung,Kuta Selatan,7,1,2026.0,2.639,2.893,3.779,3.789,6.801,1.932,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.200.000/bulan,7.88,2.03,16.66,-8.816333,115.174801,53,Kost Hg Ungasan Residence Tipe Vvip,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,350.0,,eksklusif,850.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-hg-ungasan-residence-tipe-vvip-kuta-selatan-badung-2?redirection_source=list%20kos%20result,2122,2200000.0,3.0,4.0,12.0,183333.33333333334,Kuta Selatan,Campur,5,10,9,24,2200000.0,"Rp2,0jt-2,4jt",2-3km
jimbaran,Badung,Kuta Selatan,1,1,2025.0,2.28,5.116,2.37,3.007,7.628,0.903,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp3.200.000/bulan,6.54,1.26,15.86,-8.8044110252533,115.16287833452,20,Kost Jt Tipe Deluxe,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,250.0,,eksklusif,,0.0,0.0,0,4.5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-jt-tipe-deluxe-kuta-selatan-badung-2?redirection_source=list%20kos%20result,1420,3200000.0,4.5,5.0,22.5,142222.22222222222,Kuta Selatan,Campur,4,16,11,31,4800000.0,"Rp2,8jt-3,5jt",1-2km
jimbaran,Badung,Kuta Selatan,2,1,2020.0,1.332,2.715,1.642,0.312,5.722,0.992,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp4.500.000/bulan,4.5,1.85,13.02,-8.78403008447,115.18130778845,4,Kost Kadaka Homes Kamar Include Listrik,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,4x4.5,1,0,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-kadaka-homes-kamar-include-listrik-kuta-selatan-badung-2?redirection_source=list%20kos%20result,123,4500000.0,4.0,4.5,18.0,250000.0,Kuta Selatan,Campur,3,15,9,27,4500000.0,">Rp3,5jt",1-2km
