source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_15,fac_share_2,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,4,1,2024,2.266,3.184,3.823,3.799,5.354,2.508,,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.100.000/bulan,8.06,2.57,16.19,-8.8154171610546,115.18821716309,351,Kost Benoa Garden,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,0,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-benoa-garden-kuta-selatan-badung-2?redirection_source=list%20kos%20result,9767
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2019,0.466,5.967,6.045,6.954,5.47,4.872,30,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.300.000/bulan,9.89,5.21,19.58,-8.829353356217286,115.13700843794773,72,Kost Mutiara,Green Code Medical Assistance STITCHES,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Sarbagita Stop,FACULTY OF ECONOMIC AND BUSINESS,200.0,,eksklusif,0.0,0.0,0,0,3x4,1,0,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-mutiara-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,4697
jimbaran,Kabupaten Badung,Kuta,1,1,2025,2.792,0.276,2.963,1.829,2.464,4.225,,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp2.595.000/bulan,1.26,4.86,10.28,-8.75461,115.174985,208,Kost Arisma Non Mezanin,Klinik Manuaba,Puskesmas Kelan,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3.9x4.9,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-arisma-non-mezanin-kuta-badung-2?redirection_source=list%20kos%20result%20autofill,8184
jimbaran,Kabupaten Badung,Kuta,2,1,2025,2.792,0.276,2.963,1.829,2.464,4.225,,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.995.000/bulan,1.26,4.86,10.28,-8.75461,115.174985,109,Kost Arisma Mezanine,Klinik Manuaba,Puskesmas Kelan,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3.9x4.9,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-arisma-mezanine-kuta-badung?redirection_source=list%20kos%20result%20autofill,5289
jimbaran,Badung,Kuta Selatan,4,1,2021,1.631,5.107,1.774,1.766,3.841,2.494,10,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp3.300.000/bulan,6.94,3.01,14.22,-8.799512677606938,115.19989885389805,376,Kost Natura Nusadua Essential,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,250.0,,eksklusif,,,0,0,3.5x5.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-natura-nusadua-essential-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,10589
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2024,2.18,4.413,4.842,5.419,7.579,3.283,40,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp2.550.000/bulan,8.98,3.54,18.33,-8.82575,115.15619,93,Kost Oemah Yasa Tipe A,BSI International Ungasan,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Sarbagita Stop,FACULTY OF ECONOMIC AND BUSINESS,200.0,,eksklusif,,0.0,4.6,2,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-oemah-yasa-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,2484
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,3,1,2013,1.834,2.234,1.939,0.639,5.282,1.612,,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.500.000/bulan,4.06,2.47,12.4,-8.7788579947522,115.18342673779,528,Kost W Guest House,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,150.0,,eksklusif,800.0,,4.3,4,5x4,1,1,0,1,0,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-w-guest-house-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,19865
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2021,1.273,4.232,1.961,1.96,4.293,2.034,,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,Campur,Rp4.725.000/bulan,6.06,2.76,13.46,-8.792105062706547,115.19686326384546,80,Kost B2FJ Residence Executive,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,,0,0,4x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-b2fj-residence-executive-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,2796
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,1,1,2017,4.516,6.47,1.342,1.142,1.563,5.294,,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp3.000.000/bulan,8.1,6.0,13.02,-8.7899301638729,115.22646278143,17,Kost 36 Home Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Toko Oka Sari,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3.7x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-36-home-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,1425
jimbaran,Kabupaten Badung,Kuta Selatan,2,1,2026,2.434,4.051,4.908,4.941,7.184,3.079,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp3.000.000/bulan,9.04,3.18,17.77,-8.8267476853084,115.17470522773,7,Kost Avilita House Tipe Deluxe,BSI International Ungasan,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,250.0,,eksklusif,0.0,,0,0,4.5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-avilita-house-tipe-deluxe-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,398
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2020,1.641,4.75,4.862,5.738,6.36,3.656,,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.100.000/bulan,8.8,4.0,18.42,-8.821533,115.144761,500,Kost Room 868 Deluxe,Green Code Medical Assistance STITCHES,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Sarbagita Stop,FACULTY OF ECONOMIC AND BUSINESS,150.0,,eksklusif,700.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-room-868-deluxe-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,20798
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2020,1.631,5.107,1.774,1.766,3.841,2.494,10,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp3.000.000/bulan,6.94,3.01,14.22,-8.7995126776069,115.1998988539,4,Kost Natura Nusadua Basic,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,225.0,,eksklusif,,,0,0,3.5x5.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-natura-nusadua-basic-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,157
jimbaran,Badung,Kuta Selatan,2,1,,1.781,3.901,1.838,1.842,4.231,2.398,,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Campur,Rp2.500.000/bulan,5.7,3.23,12.8,-8.7865160373363,115.19933357835,1,Kost The Murai Nusa Dua Tipe Standard,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,4x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-the-murai-nusa-dua-tipe-standard-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,64
jimbaran,Kabupaten Badung,Kuta,2,1,2023,2.421,0.453,2.604,1.464,2.16,4.596,40,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,Campur,Rp2.500.000/bulan,1.0,5.23,9.95,-8.751262,115.175029,390,Kost Mallia Standart Room,Klinik Manuaba,Puskesmas Kelan,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,800.0,0.0,4.6,2,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah--85?redirection_source=list%20kos%20result%20autofill,15302
jimbaran,Kabupaten Badung,Kuta Selatan,3,1,2024,2.276,3.73,1.889,1.898,4.23,2.804,50,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Campur,Rp2.400.000/bulan,5.48,3.67,12.27,-8.782065,115.201599,390,Kost W Guesthouse Bulakan Sari Tipe Deluxe,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,4.9,3,3.5x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-w-guesthouse-bulakan-sari-tipe-deluxe-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,10701
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2017,1.7,5.726,3.086,3.075,4.803,2.216,10,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.000.000/bulan,7.53,2.45,15.43,-8.80923,115.191831,139,Kost Pondok Deli 1 Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,,5,2,3.5x5,1,1,0,1,0,1,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-deli-1-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,7284
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,2,1,2022,4.541,5.28,2.164,2.18,3.283,5.134,50,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,Campur,Rp2.000.000/bulan,6.73,5.99,11.32,-8.7748527,115.2215445,242,Kost Vico A Standar,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,250.0,,eksklusif,,,4.5,2,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-vico-a-standar-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,13511
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,1,1,2021,1.917,2.197,1.954,3.714,5.25,1.749,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,Campur,Rp2.500.000/bulan,4.03,2.62,12.27,-8.77799,115.184585,89,Kost Mamik,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Benoa Square,Hardy's Nusa Dua,bus_station,FACULTY OF AGRICULTURE,150.0,,eksklusif,850.0,,0,0,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-mamik-kuta-selatan-badung-1?redirection_source=list%20kos%20result%20autofill,5605
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,1,1,,2.155,5.837,1.981,1.968,3.629,2.984,,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.800.000/bulan,7.67,3.36,14.88,-8.8058486435193,115.20209290087,258,Kost Sari Sedana Amertha,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF ENGINEERING,150.0,,eksklusif,0.0,0.0,5,1,3x4,1,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-sari-sedana-amertha-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,8969
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2026,2.434,4.051,4.908,4.941,7.184,3.079,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp3.500.000/bulan,9.04,3.18,17.77,-8.8267476853084,115.17470522773,1,Kost Avilita House Tipe Vip,BSI International Ungasan,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,250.0,,eksklusif,0.0,0.0,0,0,5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-avilita-house-tipe-vip-kuta-selatan-badung?redirection_source=list%20kos%20result%20autofill,179
jimbaran,Kabupaten Badung,Kecamatan Kuta,1,1,2020,2.495,0.306,2.807,1.661,2.472,4.502,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.985.000/bulan,1.37,5.19,9.84,-8.7519740724338,115.17855450511,22,Kost Arisma 2,Klinik Manuaba,Puskesmas Kelan,GM Discovery Shopping Mall Room,Pepito Supermarket,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x9,1,1,0,1,0,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-arisma-2-kuta-badung?redirection_source=list%20kos%20result%20autofill,7195
jimbaran,Kabupaten Badung,Kuta Selatan,2,1,2018,2.291,3.717,1.903,1.912,4.241,2.813,20,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp2.200.000/bulan,5.47,3.68,12.25,-8.781868,115.201606,263,Kost Anita Natalia Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Hardy's Nusa Dua,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,,,0,0,4x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-anita-natalia-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,10828
jimbaran,Badung,Kuta Selatan,2,1,2025,2.078,2.086,1.196,0.487,5.014,1.517,10,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,Campur,Rp3.100.000/bulan,3.81,2.18,12.68,-8.77897536564268,115.17631351947786,5,Kost Checked Inn Tipe Deluxe Room,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,299.0,,eksklusif,,0.0,0,0,3.2x3.3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-checked-inn-tipe-deluxe-room-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,181
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2026,2.438,4.053,4.911,4.942,7.18,3.081,,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp4.500.000/bulan,9.04,3.18,17.77,-8.82676358780561,115.17475307085309,1,Kost Avilita House Tipe Executive,BSI International Ungasan,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,250.0,,eksklusif,0.0,0.0,0,0,4x5.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-avilita-house-tipe-executive-kuta-selatan-badung-2?redirection_source=list%20kos%20result%20autofill,234
